epoch:0, Training MAE:1.816(eV), Training Loss:1.427698, Test MAE:0.835(eV), Test Loss:1.304188, Learning Rate:0.000999973
epoch:207, Training MAE:0.093(eV), Training Loss:0.018650, Test MAE:1.055(eV), Test Loss:1.940811, Learning Rate:0.000214643
epoch:208, Training MAE:0.097(eV), Training Loss:0.015606, Test MAE:0.191(eV), Test Loss:0.139368, Learning Rate:0.000210359
epoch:209, Training MAE:0.093(eV), Training Loss:0.022232, Test MAE:0.251(eV), Test Loss:0.098031, Learning Rate:0.000206107
epoch:210, Training MAE:0.096(eV), Training Loss:0.031947, Test MAE:0.173(eV), Test Loss:0.072654, Learning Rate:0.000201888
epoch:211, Training MAE:0.095(eV), Training Loss:0.010422, Test MAE:0.404(eV), Test Loss:0.257290, Learning Rate:0.0001977
epoch:212, Training MAE:0.094(eV), Training Loss:0.007384, Test MAE:0.280(eV), Test Loss:0.133866, Learning Rate:0.000193546
epoch:213, Training MAE:0.093(eV), Training Loss:0.012168, Test MAE:0.492(eV), Test Loss:0.358934, Learning Rate:0.000189426
epoch:214, Training MAE:0.093(eV), Training Loss:0.014175, Test MAE:0.172(eV), Test Loss:0.071233, Learning Rate:0.00018534
epoch:215, Training MAE:0.091(eV), Training Loss:0.009062, Test MAE:0.823(eV), Test Loss:0.950849, Learning Rate:0.000181288
epoch:216, Training MAE:0.092(eV), Training Loss:0.012657, Test MAE:0.339(eV), Test Loss:0.171638, Learning Rate:0.000177271
epoch:217, Training MAE:0.091(eV), Training Loss:0.031602, Test MAE:0.359(eV), Test Loss:0.229945, Learning Rate:0.00017329
epoch:218, Training MAE:0.091(eV), Training Loss:0.017873, Test MAE:1.382(eV), Test Loss:2.438347, Learning Rate:0.000169344
epoch:219, Training MAE:0.091(eV), Training Loss:0.013615, Test MAE:0.492(eV), Test Loss:0.421120, Learning Rate:0.000165435
epoch:220, Training MAE:0.090(eV), Training Loss:0.022569, Test MAE:0.177(eV), Test Loss:0.068915, Learning Rate:0.000161562
epoch:221, Training MAE:0.087(eV), Training Loss:0.009966, Test MAE:0.672(eV), Test Loss:0.838371, Learning Rate:0.000157726
epoch:222, Training MAE:0.089(eV), Training Loss:0.010382, Test MAE:0.882(eV), Test Loss:1.220121, Learning Rate:0.000153928
epoch:223, Training MAE:0.089(eV), Training Loss:0.010604, Test MAE:0.690(eV), Test Loss:0.763504, Learning Rate:0.000150168
epoch:224, Training MAE:0.086(eV), Training Loss:0.018574, Test MAE:0.286(eV), Test Loss:0.090579, Learning Rate:0.000146447
epoch:225, Training MAE:0.087(eV), Training Loss:0.011727, Test MAE:0.536(eV), Test Loss:0.490303, Learning Rate:0.000142764
epoch:226, Training MAE:0.086(eV), Training Loss:0.008955, Test MAE:0.256(eV), Test Loss:0.137684, Learning Rate:0.00013912
epoch:227, Training MAE:0.089(eV), Training Loss:0.027347, Test MAE:0.582(eV), Test Loss:0.635980, Learning Rate:0.000135516
epoch:228, Training MAE:0.085(eV), Training Loss:0.010502, Test MAE:0.630(eV), Test Loss:0.483417, Learning Rate:0.000131951
epoch:229, Training MAE:0.086(eV), Training Loss:0.012533, Test MAE:0.224(eV), Test Loss:0.083894, Learning Rate:0.000128428
epoch:230, Training MAE:0.088(eV), Training Loss:0.010803, Test MAE:0.641(eV), Test Loss:0.832873, Learning Rate:0.000124944
epoch:231, Training MAE:0.087(eV), Training Loss:0.009969, Test MAE:1.925(eV), Test Loss:5.728325, Learning Rate:0.000121502
epoch:232, Training MAE:0.085(eV), Training Loss:0.025765, Test MAE:0.166(eV), Test Loss:0.090238, Learning Rate:0.000118102
epoch:233, Training MAE:0.083(eV), Training Loss:0.007344, Test MAE:0.276(eV), Test Loss:0.105864, Learning Rate:0.000114743
epoch:234, Training MAE:0.084(eV), Training Loss:0.023463, Test MAE:0.379(eV), Test Loss:0.175655, Learning Rate:0.000111427
epoch:235, Training MAE:0.084(eV), Training Loss:0.011657, Test MAE:0.289(eV), Test Loss:0.139732, Learning Rate:0.000108153
epoch:236, Training MAE:0.082(eV), Training Loss:0.012811, Test MAE:0.356(eV), Test Loss:0.180829, Learning Rate:0.000104922
epoch:237, Training MAE:0.082(eV), Training Loss:0.009577, Test MAE:0.187(eV), Test Loss:0.066260, Learning Rate:0.000101735
epoch:238, Training MAE:0.081(eV), Training Loss:0.014483, Test MAE:0.439(eV), Test Loss:0.242341, Learning Rate:9.8591e-05
epoch:239, Training MAE:0.083(eV), Training Loss:0.008720, Test MAE:0.524(eV), Test Loss:0.560263, Learning Rate:9.5492e-05
epoch:240, Training MAE:0.081(eV), Training Loss:0.010798, Test MAE:0.208(eV), Test Loss:0.059929, Learning Rate:9.2436e-05
epoch:241, Training MAE:0.082(eV), Training Loss:0.014282, Test MAE:0.169(eV), Test Loss:0.075286, Learning Rate:8.9425e-05
epoch:242, Training MAE:0.081(eV), Training Loss:0.014661, Test MAE:0.194(eV), Test Loss:0.056705, Learning Rate:8.646e-05
epoch:243, Training MAE:0.080(eV), Training Loss:0.010618, Test MAE:0.685(eV), Test Loss:0.749267, Learning Rate:8.3539e-05
epoch:244, Training MAE:0.081(eV), Training Loss:0.006918, Test MAE:0.181(eV), Test Loss:0.048958, Learning Rate:8.0665e-05
epoch:245, Training MAE:0.081(eV), Training Loss:0.010736, Test MAE:0.401(eV), Test Loss:0.264930, Learning Rate:7.7836e-05
epoch:246, Training MAE:0.080(eV), Training Loss:0.004776, Test MAE:0.233(eV), Test Loss:0.070317, Learning Rate:7.5054e-05
epoch:247, Training MAE:0.080(eV), Training Loss:0.006574, Test MAE:0.157(eV), Test Loss:0.062513, Learning Rate:7.2318e-05
epoch:248, Training MAE:0.077(eV), Training Loss:0.008823, Test MAE:0.378(eV), Test Loss:0.251664, Learning Rate:6.9629e-05
epoch:249, Training MAE:0.078(eV), Training Loss:0.010635, Test MAE:0.523(eV), Test Loss:0.353832, Learning Rate:6.6987e-05
epoch:250, Training MAE:0.076(eV), Training Loss:0.012904, Test MAE:0.274(eV), Test Loss:0.101151, Learning Rate:6.4393e-05
epoch:251, Training MAE:0.076(eV), Training Loss:0.011173, Test MAE:0.158(eV), Test Loss:0.061762, Learning Rate:6.1847e-05
epoch:252, Training MAE:0.076(eV), Training Loss:0.012233, Test MAE:0.161(eV), Test Loss:0.101917, Learning Rate:5.9348e-05
epoch:253, Training MAE:0.075(eV), Training Loss:0.016611, Test MAE:0.164(eV), Test Loss:0.083874, Learning Rate:5.6898e-05
epoch:254, Training MAE:0.076(eV), Training Loss:0.010847, Test MAE:0.179(eV), Test Loss:0.097641, Learning Rate:5.4497e-05
epoch:255, Training MAE:0.075(eV), Training Loss:0.009887, Test MAE:0.237(eV), Test Loss:0.073376, Learning Rate:5.2144e-05
epoch:256, Training MAE:0.075(eV), Training Loss:0.004823, Test MAE:0.176(eV), Test Loss:0.073416, Learning Rate:4.9841e-05
epoch:257, Training MAE:0.077(eV), Training Loss:0.020309, Test MAE:0.199(eV), Test Loss:0.083539, Learning Rate:4.7586e-05
epoch:258, Training MAE:0.076(eV), Training Loss:0.008789, Test MAE:0.190(eV), Test Loss:0.043108, Learning Rate:4.5382e-05
epoch:259, Training MAE:0.075(eV), Training Loss:0.022530, Test MAE:0.556(eV), Test Loss:0.782019, Learning Rate:4.3227e-05
epoch:260, Training MAE:0.074(eV), Training Loss:0.007414, Test MAE:0.155(eV), Test Loss:0.104966, Learning Rate:4.1123e-05
epoch:261, Training MAE:0.075(eV), Training Loss:0.008036, Test MAE:0.263(eV), Test Loss:0.092870, Learning Rate:3.9068e-05
epoch:262, Training MAE:0.076(eV), Training Loss:0.010885, Test MAE:0.216(eV), Test Loss:0.106648, Learning Rate:3.7065e-05
epoch:263, Training MAE:0.073(eV), Training Loss:0.011333, Test MAE:0.156(eV), Test Loss:0.034224, Learning Rate:3.5112e-05
epoch:264, Training MAE:0.074(eV), Training Loss:0.005377, Test MAE:0.170(eV), Test Loss:0.064389, Learning Rate:3.321e-05
epoch:265, Training MAE:0.072(eV), Training Loss:0.008993, Test MAE:0.173(eV), Test Loss:0.043862, Learning Rate:3.1359e-05
epoch:266, Training MAE:0.072(eV), Training Loss:0.009928, Test MAE:0.180(eV), Test Loss:0.085546, Learning Rate:2.956e-05
epoch:267, Training MAE:0.072(eV), Training Loss:0.010609, Test MAE:0.156(eV), Test Loss:0.054867, Learning Rate:2.7812e-05
epoch:268, Training MAE:0.072(eV), Training Loss:0.009630, Test MAE:0.158(eV), Test Loss:0.029563, Learning Rate:2.6116e-05
epoch:269, Training MAE:0.072(eV), Training Loss:0.007714, Test MAE:0.162(eV), Test Loss:0.086686, Learning Rate:2.4472e-05
epoch:270, Training MAE:0.071(eV), Training Loss:0.004313, Test MAE:0.164(eV), Test Loss:0.120025, Learning Rate:2.288e-05
epoch:271, Training MAE:0.071(eV), Training Loss:0.008321, Test MAE:0.154(eV), Test Loss:0.067612, Learning Rate:2.134e-05
epoch:272, Training MAE:0.071(eV), Training Loss:0.008485, Test MAE:0.168(eV), Test Loss:0.047333, Learning Rate:1.9853e-05
epoch:273, Training MAE:0.072(eV), Training Loss:0.011702, Test MAE:0.170(eV), Test Loss:0.043443, Learning Rate:1.8419e-05
epoch:274, Training MAE:0.071(eV), Training Loss:0.003878, Test MAE:0.196(eV), Test Loss:0.050250, Learning Rate:1.7037e-05
epoch:275, Training MAE:0.070(eV), Training Loss:0.014692, Test MAE:0.160(eV), Test Loss:0.087093, Learning Rate:1.5708e-05
epoch:276, Training MAE:0.071(eV), Training Loss:0.006850, Test MAE:0.178(eV), Test Loss:0.046086, Learning Rate:1.4433e-05
epoch:277, Training MAE:0.071(eV), Training Loss:0.011306, Test MAE:0.174(eV), Test Loss:0.063317, Learning Rate:1.3211e-05
epoch:278, Training MAE:0.071(eV), Training Loss:0.005440, Test MAE:0.156(eV), Test Loss:0.049851, Learning Rate:1.2042e-05
epoch:279, Training MAE:0.070(eV), Training Loss:0.006784, Test MAE:0.209(eV), Test Loss:0.149319, Learning Rate:1.0926e-05
epoch:280, Training MAE:0.071(eV), Training Loss:0.006963, Test MAE:0.177(eV), Test Loss:0.088766, Learning Rate:9.864e-06
epoch:281, Training MAE:0.068(eV), Training Loss:0.006982, Test MAE:0.153(eV), Test Loss:0.063547, Learning Rate:8.856e-06
epoch:282, Training MAE:0.070(eV), Training Loss:0.003766, Test MAE:0.155(eV), Test Loss:0.066384, Learning Rate:7.902e-06
epoch:283, Training MAE:0.069(eV), Training Loss:0.006180, Test MAE:0.152(eV), Test Loss:0.037616, Learning Rate:7.002e-06
epoch:284, Training MAE:0.069(eV), Training Loss:0.005753, Test MAE:0.156(eV), Test Loss:0.029175, Learning Rate:6.156e-06
epoch:285, Training MAE:0.070(eV), Training Loss:0.007266, Test MAE:0.160(eV), Test Loss:0.039787, Learning Rate:5.364e-06
epoch:286, Training MAE:0.070(eV), Training Loss:0.010742, Test MAE:0.155(eV), Test Loss:0.082323, Learning Rate:4.626e-06
epoch:287, Training MAE:0.070(eV), Training Loss:0.007257, Test MAE:0.156(eV), Test Loss:0.044163, Learning Rate:3.943e-06
epoch:288, Training MAE:0.068(eV), Training Loss:0.008029, Test MAE:0.153(eV), Test Loss:0.062456, Learning Rate:3.314e-06
epoch:289, Training MAE:0.068(eV), Training Loss:0.013273, Test MAE:0.155(eV), Test Loss:0.028812, Learning Rate:2.739e-06
epoch:290, Training MAE:0.069(eV), Training Loss:0.009170, Test MAE:0.155(eV), Test Loss:0.093076, Learning Rate:2.219e-06
epoch:291, Training MAE:0.070(eV), Training Loss:0.006584, Test MAE:0.158(eV), Test Loss:0.047477, Learning Rate:1.754e-06
epoch:292, Training MAE:0.070(eV), Training Loss:0.004583, Test MAE:0.155(eV), Test Loss:0.074210, Learning Rate:1.343e-06
epoch:293, Training MAE:0.069(eV), Training Loss:0.007747, Test MAE:0.154(eV), Test Loss:0.039618, Learning Rate:9.87e-07
epoch:294, Training MAE:0.068(eV), Training Loss:0.010642, Test MAE:0.155(eV), Test Loss:0.070383, Learning Rate:6.85e-07
epoch:295, Training MAE:0.069(eV), Training Loss:0.004462, Test MAE:0.154(eV), Test Loss:0.117139, Learning Rate:4.39e-07
epoch:296, Training MAE:0.069(eV), Training Loss:0.006195, Test MAE:0.165(eV), Test Loss:0.094353, Learning Rate:2.47e-07
epoch:297, Training MAE:0.070(eV), Training Loss:0.005542, Test MAE:0.155(eV), Test Loss:0.037040, Learning Rate:1.1e-07
epoch:298, Training MAE:0.069(eV), Training Loss:0.009621, Test MAE:0.157(eV), Test Loss:0.058493, Learning Rate:2.7e-08
epoch:299, Training MAE:0.069(eV), Training Loss:0.006391, Test MAE:0.155(eV), Test Loss:0.032786, Learning Rate:0.0
