epoch:0, Training MAE:1.118(eV), Training Loss:0.541093, Test MAE:0.533(eV), Test Loss:0.373088, Learning Rate:0.000999973
epoch:208, Training MAE:0.043(eV), Training Loss:0.004472, Test MAE:1.576(eV), Test Loss:2.886054, Learning Rate:0.000210359
epoch:209, Training MAE:0.043(eV), Training Loss:0.003151, Test MAE:1.192(eV), Test Loss:2.517763, Learning Rate:0.000206107
epoch:210, Training MAE:0.043(eV), Training Loss:0.002910, Test MAE:0.329(eV), Test Loss:0.179770, Learning Rate:0.000201888
epoch:211, Training MAE:0.043(eV), Training Loss:0.005635, Test MAE:1.560(eV), Test Loss:3.219239, Learning Rate:0.0001977
epoch:212, Training MAE:0.042(eV), Training Loss:0.003658, Test MAE:1.753(eV), Test Loss:5.281315, Learning Rate:0.000193546
epoch:213, Training MAE:0.042(eV), Training Loss:0.003009, Test MAE:1.129(eV), Test Loss:1.757287, Learning Rate:0.000189426
epoch:214, Training MAE:0.042(eV), Training Loss:0.001961, Test MAE:0.550(eV), Test Loss:0.423507, Learning Rate:0.00018534
epoch:215, Training MAE:0.041(eV), Training Loss:0.004419, Test MAE:0.841(eV), Test Loss:0.973955, Learning Rate:0.000181288
epoch:216, Training MAE:0.042(eV), Training Loss:0.002151, Test MAE:1.664(eV), Test Loss:3.593991, Learning Rate:0.000177271
epoch:217, Training MAE:0.041(eV), Training Loss:0.002658, Test MAE:0.231(eV), Test Loss:0.145817, Learning Rate:0.00017329
epoch:218, Training MAE:0.041(eV), Training Loss:0.001854, Test MAE:3.345(eV), Test Loss:13.062728, Learning Rate:0.000169344
epoch:219, Training MAE:0.041(eV), Training Loss:0.010575, Test MAE:0.219(eV), Test Loss:0.064033, Learning Rate:0.000165435
epoch:220, Training MAE:0.040(eV), Training Loss:0.001991, Test MAE:1.173(eV), Test Loss:2.027078, Learning Rate:0.000161562
epoch:221, Training MAE:0.041(eV), Training Loss:0.002767, Test MAE:0.912(eV), Test Loss:0.942968, Learning Rate:0.000157726
epoch:222, Training MAE:0.040(eV), Training Loss:0.001587, Test MAE:0.353(eV), Test Loss:0.178328, Learning Rate:0.000153928
epoch:223, Training MAE:0.040(eV), Training Loss:0.001609, Test MAE:0.174(eV), Test Loss:0.043625, Learning Rate:0.000150168
epoch:224, Training MAE:0.040(eV), Training Loss:0.001934, Test MAE:1.777(eV), Test Loss:4.041696, Learning Rate:0.000146447
epoch:225, Training MAE:0.039(eV), Training Loss:0.002378, Test MAE:0.966(eV), Test Loss:1.199735, Learning Rate:0.000142764
epoch:226, Training MAE:0.040(eV), Training Loss:0.002797, Test MAE:0.596(eV), Test Loss:0.499505, Learning Rate:0.00013912
epoch:227, Training MAE:0.040(eV), Training Loss:0.002113, Test MAE:0.727(eV), Test Loss:0.651454, Learning Rate:0.000135516
epoch:228, Training MAE:0.039(eV), Training Loss:0.003452, Test MAE:0.787(eV), Test Loss:1.034677, Learning Rate:0.000131951
epoch:229, Training MAE:0.039(eV), Training Loss:0.002626, Test MAE:0.366(eV), Test Loss:0.215852, Learning Rate:0.000128428
epoch:230, Training MAE:0.038(eV), Training Loss:0.001680, Test MAE:1.805(eV), Test Loss:4.129645, Learning Rate:0.000124944
epoch:231, Training MAE:0.038(eV), Training Loss:0.003842, Test MAE:0.383(eV), Test Loss:0.148634, Learning Rate:0.000121502
epoch:232, Training MAE:0.038(eV), Training Loss:0.005206, Test MAE:0.198(eV), Test Loss:0.067399, Learning Rate:0.000118102
epoch:233, Training MAE:0.038(eV), Training Loss:0.001165, Test MAE:0.258(eV), Test Loss:0.139114, Learning Rate:0.000114743
epoch:234, Training MAE:0.038(eV), Training Loss:0.002020, Test MAE:0.768(eV), Test Loss:0.894817, Learning Rate:0.000111427
epoch:235, Training MAE:0.037(eV), Training Loss:0.002111, Test MAE:0.839(eV), Test Loss:0.819928, Learning Rate:0.000108153
epoch:236, Training MAE:0.037(eV), Training Loss:0.002718, Test MAE:0.917(eV), Test Loss:1.031881, Learning Rate:0.000104922
epoch:237, Training MAE:0.037(eV), Training Loss:0.005569, Test MAE:1.085(eV), Test Loss:1.540102, Learning Rate:0.000101735
epoch:238, Training MAE:0.037(eV), Training Loss:0.002898, Test MAE:0.957(eV), Test Loss:1.114709, Learning Rate:9.8591e-05
epoch:239, Training MAE:0.036(eV), Training Loss:0.002311, Test MAE:1.261(eV), Test Loss:2.784992, Learning Rate:9.5492e-05
epoch:240, Training MAE:0.037(eV), Training Loss:0.002234, Test MAE:0.203(eV), Test Loss:0.038062, Learning Rate:9.2436e-05
epoch:241, Training MAE:0.036(eV), Training Loss:0.002479, Test MAE:0.494(eV), Test Loss:0.366110, Learning Rate:8.9425e-05
epoch:242, Training MAE:0.037(eV), Training Loss:0.001887, Test MAE:0.497(eV), Test Loss:0.366813, Learning Rate:8.646e-05
epoch:243, Training MAE:0.036(eV), Training Loss:0.002114, Test MAE:0.354(eV), Test Loss:0.137222, Learning Rate:8.3539e-05
epoch:244, Training MAE:0.036(eV), Training Loss:0.002082, Test MAE:0.257(eV), Test Loss:0.091363, Learning Rate:8.0665e-05
epoch:245, Training MAE:0.036(eV), Training Loss:0.003105, Test MAE:0.152(eV), Test Loss:0.031444, Learning Rate:7.7836e-05
epoch:246, Training MAE:0.036(eV), Training Loss:0.003048, Test MAE:0.255(eV), Test Loss:0.125033, Learning Rate:7.5054e-05
epoch:247, Training MAE:0.035(eV), Training Loss:0.003036, Test MAE:0.313(eV), Test Loss:0.242571, Learning Rate:7.2318e-05
epoch:248, Training MAE:0.035(eV), Training Loss:0.003057, Test MAE:0.383(eV), Test Loss:0.257307, Learning Rate:6.9629e-05
epoch:249, Training MAE:0.035(eV), Training Loss:0.002337, Test MAE:0.512(eV), Test Loss:0.326818, Learning Rate:6.6987e-05
epoch:250, Training MAE:0.035(eV), Training Loss:0.001832, Test MAE:0.438(eV), Test Loss:0.303699, Learning Rate:6.4393e-05
epoch:251, Training MAE:0.035(eV), Training Loss:0.002848, Test MAE:0.647(eV), Test Loss:0.608383, Learning Rate:6.1847e-05
epoch:252, Training MAE:0.035(eV), Training Loss:0.001588, Test MAE:0.252(eV), Test Loss:0.099973, Learning Rate:5.9348e-05
epoch:253, Training MAE:0.035(eV), Training Loss:0.001331, Test MAE:0.701(eV), Test Loss:0.694154, Learning Rate:5.6898e-05
epoch:254, Training MAE:0.035(eV), Training Loss:0.000716, Test MAE:0.181(eV), Test Loss:0.038825, Learning Rate:5.4497e-05
epoch:255, Training MAE:0.035(eV), Training Loss:0.002734, Test MAE:0.156(eV), Test Loss:0.035959, Learning Rate:5.2144e-05
epoch:256, Training MAE:0.034(eV), Training Loss:0.001551, Test MAE:0.223(eV), Test Loss:0.085770, Learning Rate:4.9841e-05
epoch:257, Training MAE:0.034(eV), Training Loss:0.000755, Test MAE:0.148(eV), Test Loss:0.080371, Learning Rate:4.7586e-05
epoch:258, Training MAE:0.034(eV), Training Loss:0.005555, Test MAE:0.441(eV), Test Loss:0.288368, Learning Rate:4.5382e-05
epoch:259, Training MAE:0.034(eV), Training Loss:0.001169, Test MAE:0.203(eV), Test Loss:0.070908, Learning Rate:4.3227e-05
epoch:260, Training MAE:0.034(eV), Training Loss:0.001211, Test MAE:0.587(eV), Test Loss:0.370647, Learning Rate:4.1123e-05
epoch:261, Training MAE:0.033(eV), Training Loss:0.000686, Test MAE:0.411(eV), Test Loss:0.207923, Learning Rate:3.9068e-05
epoch:262, Training MAE:0.034(eV), Training Loss:0.001083, Test MAE:0.239(eV), Test Loss:0.128330, Learning Rate:3.7065e-05
epoch:263, Training MAE:0.033(eV), Training Loss:0.002005, Test MAE:0.341(eV), Test Loss:0.233886, Learning Rate:3.5112e-05
epoch:264, Training MAE:0.033(eV), Training Loss:0.000823, Test MAE:0.168(eV), Test Loss:0.084712, Learning Rate:3.321e-05
epoch:265, Training MAE:0.033(eV), Training Loss:0.002106, Test MAE:0.447(eV), Test Loss:0.278011, Learning Rate:3.1359e-05
epoch:266, Training MAE:0.033(eV), Training Loss:0.001057, Test MAE:0.152(eV), Test Loss:0.057628, Learning Rate:2.956e-05
epoch:267, Training MAE:0.033(eV), Training Loss:0.000938, Test MAE:0.352(eV), Test Loss:0.170058, Learning Rate:2.7812e-05
epoch:268, Training MAE:0.033(eV), Training Loss:0.000816, Test MAE:0.359(eV), Test Loss:0.259106, Learning Rate:2.6116e-05
epoch:269, Training MAE:0.033(eV), Training Loss:0.001299, Test MAE:0.163(eV), Test Loss:0.046551, Learning Rate:2.4472e-05
epoch:270, Training MAE:0.032(eV), Training Loss:0.001326, Test MAE:0.253(eV), Test Loss:0.101044, Learning Rate:2.288e-05
epoch:271, Training MAE:0.032(eV), Training Loss:0.001208, Test MAE:0.248(eV), Test Loss:0.083345, Learning Rate:2.134e-05
epoch:272, Training MAE:0.032(eV), Training Loss:0.001188, Test MAE:0.242(eV), Test Loss:0.097821, Learning Rate:1.9853e-05
epoch:273, Training MAE:0.032(eV), Training Loss:0.001807, Test MAE:0.242(eV), Test Loss:0.088754, Learning Rate:1.8419e-05
epoch:274, Training MAE:0.032(eV), Training Loss:0.001190, Test MAE:0.207(eV), Test Loss:0.098226, Learning Rate:1.7037e-05
epoch:275, Training MAE:0.033(eV), Training Loss:0.001007, Test MAE:0.194(eV), Test Loss:0.072459, Learning Rate:1.5708e-05
epoch:276, Training MAE:0.032(eV), Training Loss:0.001516, Test MAE:0.150(eV), Test Loss:0.120323, Learning Rate:1.4433e-05
epoch:277, Training MAE:0.032(eV), Training Loss:0.000887, Test MAE:0.263(eV), Test Loss:0.100858, Learning Rate:1.3211e-05
epoch:278, Training MAE:0.032(eV), Training Loss:0.001060, Test MAE:0.211(eV), Test Loss:0.054064, Learning Rate:1.2042e-05
epoch:279, Training MAE:0.032(eV), Training Loss:0.001366, Test MAE:0.148(eV), Test Loss:0.072486, Learning Rate:1.0926e-05
epoch:280, Training MAE:0.032(eV), Training Loss:0.001395, Test MAE:0.255(eV), Test Loss:0.151932, Learning Rate:9.864e-06
epoch:281, Training MAE:0.032(eV), Training Loss:0.001405, Test MAE:0.212(eV), Test Loss:0.074294, Learning Rate:8.856e-06
epoch:282, Training MAE:0.032(eV), Training Loss:0.001820, Test MAE:0.151(eV), Test Loss:0.069707, Learning Rate:7.902e-06
epoch:283, Training MAE:0.032(eV), Training Loss:0.001130, Test MAE:0.162(eV), Test Loss:0.055127, Learning Rate:7.002e-06
epoch:284, Training MAE:0.032(eV), Training Loss:0.001527, Test MAE:0.232(eV), Test Loss:0.101601, Learning Rate:6.156e-06
epoch:285, Training MAE:0.032(eV), Training Loss:0.001367, Test MAE:0.155(eV), Test Loss:0.043932, Learning Rate:5.364e-06
epoch:286, Training MAE:0.032(eV), Training Loss:0.002595, Test MAE:0.167(eV), Test Loss:0.043270, Learning Rate:4.626e-06
epoch:287, Training MAE:0.032(eV), Training Loss:0.002188, Test MAE:0.212(eV), Test Loss:0.121601, Learning Rate:3.943e-06
epoch:288, Training MAE:0.032(eV), Training Loss:0.002517, Test MAE:0.149(eV), Test Loss:0.066691, Learning Rate:3.314e-06
epoch:289, Training MAE:0.032(eV), Training Loss:0.001684, Test MAE:0.150(eV), Test Loss:0.020971, Learning Rate:2.739e-06
epoch:290, Training MAE:0.032(eV), Training Loss:0.001464, Test MAE:0.148(eV), Test Loss:0.042247, Learning Rate:2.219e-06
epoch:291, Training MAE:0.031(eV), Training Loss:0.001523, Test MAE:0.148(eV), Test Loss:0.071240, Learning Rate:1.754e-06
epoch:292, Training MAE:0.032(eV), Training Loss:0.001889, Test MAE:0.148(eV), Test Loss:0.055150, Learning Rate:1.343e-06
epoch:293, Training MAE:0.031(eV), Training Loss:0.000908, Test MAE:0.150(eV), Test Loss:0.040416, Learning Rate:9.87e-07
epoch:294, Training MAE:0.031(eV), Training Loss:0.001708, Test MAE:0.157(eV), Test Loss:0.064921, Learning Rate:6.85e-07
epoch:295, Training MAE:0.031(eV), Training Loss:0.002290, Test MAE:0.150(eV), Test Loss:0.031368, Learning Rate:4.39e-07
epoch:296, Training MAE:0.031(eV), Training Loss:0.001252, Test MAE:0.154(eV), Test Loss:0.024181, Learning Rate:2.47e-07
epoch:297, Training MAE:0.031(eV), Training Loss:0.001449, Test MAE:0.163(eV), Test Loss:0.091268, Learning Rate:1.1e-07
epoch:298, Training MAE:0.031(eV), Training Loss:0.001887, Test MAE:0.148(eV), Test Loss:0.054643, Learning Rate:2.7e-08
epoch:299, Training MAE:0.031(eV), Training Loss:0.001167, Test MAE:0.205(eV), Test Loss:0.077758, Learning Rate:0.0
